trip_id,arrival_time,departure_time,stop_id,stop_sequence
SWAN_SWAN_OUT_6,17:25:00,17:25:00,SWAN_S0100,53
SWAN_SWAN_OUT_6,17:30:00,17:30:00,SWAN_S0099,54
SWAN_SWAN_OUT_6,17:31:00,17:31:00,SWAN_S0098,55
SWAN_SWAN_OUT_6,17:34:00,17:34:00,SWAN_S0097,56
SWAN_SWAN_OUT_6,17:35:00,17:35:00,SWAN_S0096,57
SWAN_SWAN_OUT_6,17:37:00,17:37:00,SWAN_S0095,58
SWAN_SWAN_OUT_6,17:37:00,17:37:00,SWAN_S0094,59
SWAN_SWAN_OUT_6,17:38:00,17:38:00,SWAN_S0093,60
SWAN_SWAN_OUT_6,17:40:00,17:40:00,SWAN_S0092,61
SWAN_SWAN_OUT_7,17:40:00,17:40:00,SWAN_S0092,1
SWAN_SWAN_OUT_7,17:41:00,17:41:00,SWAN_S0091,2
SWAN_SWAN_OUT_7,17:41:00,17:41:00,SWAN_S0090,3
SWAN_SWAN_OUT_7,17:42:00,17:42:00,SWAN_S0089,4
SWAN_SWAN_OUT_7,17:42:00,17:42:00,SWAN_S0088,5
SWAN_SWAN_OUT_7,17:43:00,17:43:00,SWAN_S0087,6
SWAN_SWAN_OUT_7,17:44:00,17:44:00,SWAN_S0086,7
SWAN_SWAN_OUT_7,17:45:00,17:45:00,SWAN_S0085,8
SWAN_SWAN_OUT_7,17:46:00,17:46:00,SWAN_S0084,9
SWAN_SWAN_OUT_7,17:47:00,17:47:00,SWAN_S0083,10
SWAN_SWAN_OUT_7,17:48:00,17:48:00,SWAN_S0082,11
SWAN_SWAN_OUT_7,17:48:00,17:48:00,SWAN_S0081,12
SWAN_SWAN_OUT_7,17:49:00,17:49:00,SWAN_S0080,13
SWAN_SWAN_OUT_7,17:50:00,17:50:00,SWAN_S0079,14
SWAN_SWAN_OUT_7,17:51:00,17:51:00,SWAN_S0078,15
SWAN_SWAN_OUT_7,17:52:00,17:52:00,SWAN_S0077,16
SWAN_SWAN_OUT_7,17:57:00,17:57:00,SWAN_S0076,17
SWAN_SWAN_OUT_7,17:57:00,17:57:00,SWAN_S0076,18
SWAN_SWAN_OUT_7,17:57:00,17:57:00,SWAN_S0036,19
SWAN_SWAN_OUT_7,17:58:00,17:58:00,SWAN_S0127,20
SWAN_SWAN_OUT_7,18:00:00,18:00:00,SWAN_S0129,21
SWAN_SWAN_OUT_7,18:03:00,18:03:00,SWAN_S0125,22
SWAN_SWAN_OUT_7,18:05:00,18:05:00,SWAN_S0124,23
SWAN_SWAN_OUT_7,18:08:00,18:08:00,SWAN_S0122,24
SWAN_SWAN_OUT_7,18:10:00,18:10:00,SWAN_S0121,25
SWAN_SWAN_OUT_7,18:12:00,18:12:00,SWAN_S0120,26
SWAN_SWAN_OUT_7,18:13:00,18:13:00,SWAN_S0119,27
SWAN_SWAN_OUT_7,18:15:00,18:15:00,SWAN_S0118,28
SWAN_SWAN_OUT_7,18:16:00,18:16:00,SWAN_S0117,29
SWAN_SWAN_OUT_7,18:21:00,18:21:00,SWAN_S0116,30
SWAN_SWAN_OUT_7,18:21:00,18:21:00,SWAN_S0115,31
SWAN_SWAN_OUT_7,18:22:00,18:22:00,SWAN_S0114,32
SWAN_SWAN_OUT_7,18:23:00,18:23:00,SWAN_S0113,33
SWAN_SWAN_OUT_7,18:24:00,18:24:00,SWAN_S0053,34
SWAN_SWAN_OUT_7,18:26:00,18:26:00,SWAN_S0074,35
SWAN_SWAN_OUT_7,18:28:00,18:28:00,SWAN_S0112,36
SWAN_SWAN_OUT_7,18:29:00,18:29:00,SWAN_S0111,37
SWAN_SWAN_OUT_7,18:34:00,18:34:00,SWAN_S0001,38
SWAN_SWAN_OUT_7,18:44:00,18:44:00,SWAN_S0001,39
SWAN_SWAN_OUT_7,18:46:00,18:46:00,SWAN_S0110,40
SWAN_SWAN_OUT_7,18:48:00,18:48:00,SWAN_S0109,41
SWAN_SWAN_OUT_7,18:49:00,18:49:00,SWAN_S0067,42
SWAN_SWAN_OUT_7,18:50:00,18:50:00,SWAN_S0066,43
SWAN_SWAN_OUT_7,18:51:00,18:51:00,SWAN_S0108,44
SWAN_SWAN_OUT_7,18:52:00,18:52:00,SWAN_S0130,45
SWAN_SWAN_OUT_7,18:53:00,18:53:00,SWAN_S0106,46
SWAN_SWAN_OUT_7,18:54:00,18:54:00,SWAN_S0105,47
SWAN_SWAN_OUT_7,18:56:00,18:56:00,SWAN_S0102,48
SWAN_SWAN_OUT_7,19:00:00,19:00:00,SWAN_S0103,49
